-59319636000.0,-10099442000.0,0.0,0.0,0.0,0.0,118953290000.0,0.0,0.0,42094660000.0,0.0,0.0,0.0,-21783470000.0
59319636000.0,10099442000.0,0.0,0.0,0.0,0.0,-118953290000.0,0.0,0.0,-42094660000.0,0.0,0.0,0.0,21783470000.0
59319636000.0,10099442000.0,0.0,0.0,0.0,0.0,-118953290000.0,0.0,0.0,-42094660000.0,0.0,0.0,0.0,21783470000.0
59319636000.0,10099442000.0,0.0,0.0,0.0,0.0,-118953290000.0,0.0,0.0,-42094660000.0,0.0,0.0,0.0,21783470000.0
-59319636000.0,-10099442000.0,0.0,0.0,0.0,0.0,118953290000.0,0.0,0.0,42094660000.0,0.0,0.0,0.0,-21783470000.0
-59319636000.0,-10099442000.0,0.0,0.0,0.0,0.0,118953290000.0,0.0,0.0,42094660000.0,0.0,0.0,0.0,-21783470000.0
59319636000.0,10099442000.0,0.0,0.0,0.0,0.0,-118953290000.0,0.0,0.0,-42094660000.0,0.0,0.0,0.0,21783470000.0
-59319636000.0,-10099442000.0,0.0,0.0,0.0,0.0,118953290000.0,0.0,0.0,42094660000.0,0.0,0.0,0.0,-21783470000.0
59319636000.0,10099442000.0,0.0,0.0,0.0,0.0,-118953290000.0,0.0,0.0,-42094660000.0,0.0,0.0,0.0,21783470000.0
59319636000.0,10099442000.0,0.0,0.0,0.0,0.0,-118953290000.0,0.0,0.0,-42094660000.0,0.0,0.0,0.0,21783470000.0
-59319636000.0,-10099442000.0,0.0,0.0,0.0,0.0,118953290000.0,0.0,0.0,42094660000.0,0.0,0.0,0.0,-21783470000.0
-59319636000.0,-10099442000.0,0.0,0.0,0.0,0.0,118953290000.0,0.0,0.0,42094660000.0,0.0,0.0,0.0,-21783470000.0
59319636000.0,10099442000.0,0.0,0.0,0.0,0.0,-118953290000.0,0.0,0.0,-42094660000.0,0.0,0.0,0.0,21783470000.0
59319636000.0,10099442000.0,0.0,0.0,0.0,0.0,-118953290000.0,0.0,0.0,-42094660000.0,0.0,0.0,0.0,21783470000.0
0.0,-47166423000.0,0.0,0.0,0.0,125362310000.0,0.0,81790435000.0,-60017717000.0,145316350000.0,-59945850000.0,59054817000.0,0.0,0.0
0.0,-18120151000.0,0.0,0.0,0.0,48161040000.0,0.0,31421823000.0,-23057293000.0,55826874000.0,-23029682000.0,22687371000.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-4302124500.0,0.0,0.0,0.0,11434495000.0,0.0,7460235300.0,-5474311000.0,13254535000.0,-5467756000.0,5386483700.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-4090990600.0,0.0,0.0,0.0,10873329000.0,0.0,7094112000.0,-5205650400.0,12604046000.0,-5199417000.0,5122133000.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-42260963000.0,0.0,0.0,0.0,112324220000.0,0.0,73283960000.0,-53775680000.0,130202980000.0,-53711286000.0,52912923000.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,178658300000.0,-144089760000.0,0.0,0.0,0.0,0.0,0.0,30028861000.0,0.0,5421387000.0,0.0,0.0,119250260000.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,192482330000.0,-155238990000.0,0.0,0.0,0.0,0.0,0.0,32352403000.0,0.0,5840877000.0,0.0,0.0,128477490000.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13529681000.0,-10911827000.0,0.0,0.0,0.0,0.0,0.0,2274067000.0,0.0,410558200.0,0.0,0.0,9030748000.0
0.0,78145300000.0,-63024992000.0,0.0,0.0,0.0,0.0,0.0,13134651000.0,0.0,2371319600.0,0.0,0.0,52160176000.0
0.0,77942930000.0,-62861783000.0,0.0,0.0,0.0,0.0,0.0,13100638000.0,0.0,2365178600.0,0.0,0.0,52025102000.0
0.0,18470748000.0,-14896850000.0,0.0,0.0,0.0,0.0,0.0,3104561000.0,0.0,560494900.0,0.0,0.0,12328796000.0
